id,title,scraped_aisle,category_specific,final_price,original_price,unit,discount,nutriscore,url,scraped_at,all_aisles,title_eng,aisle_eng
578608,AH Zilvervliesrijst 2-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Zilvervliesrijst",2.07,2.18,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi578608/ah-zilvervliesrijst-2-pack,2026-02-23,pasta-rijst-wereldkeuken,AH Brown rice 2-pack,pasta-rice-world cuisine
2063,Grand' Italia Sugocasa tradizionale,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Pastasaus in pot",2.99,2.99,690 g,2e Halve Prijs,A,https://www.ah.nl/producten/product/wi2063/grand-italia-sugocasa-tradizionale,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Grand' Italia Sugocasa tradizionale,pasta-rice-world cuisine
468009,AH Biologisch Fusilli volkoren,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Fusilli, casarecce",1.29,1.29,500 g,,A,https://www.ah.nl/producten/product/wi468009/ah-biologisch-fusilli-volkoren,2026-02-23,pasta-rijst-wereldkeuken,AH Organic Fusilli whole wheat,pasta-rice-world cuisine
101207,AH Biologisch Tomaten passata gezeefd,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Gezeefde tomaten, frito, passata",1.99,1.99,690 g,,A,https://www.ah.nl/producten/product/wi101207/ah-biologisch-tomaten-passata-gezeefd,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,AH Organic Tomato passata sieved,pasta-rice-world cuisine
490541,AH Kroepoek cassave licht pittig,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Kroepoek",1.29,1.29,125 g,,E,https://www.ah.nl/producten/product/wi490541/ah-kroepoek-cassave-licht-pittig,2026-02-23,pasta-rijst-wereldkeuken,AH Kroepoek cassava slightly spicy,pasta-rice-world cuisine
159760,AH Biologisch Spaghetti,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Spaghetti",0.85,0.85,500 g,,B,https://www.ah.nl/producten/product/wi159760/ah-biologisch-spaghetti,2026-02-23,pasta-rijst-wereldkeuken,AH Organic Spaghetti,pasta-rice-world cuisine
556728,AH Pastasaus basilicum,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Pastasaus in pot",1.45,1.45,520 g,,C,https://www.ah.nl/producten/product/wi556728/ah-pastasaus-basilicum,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,AH Pasta sauce basil,pasta-rice-world cuisine
167781,Conimex Kroepoek naturel,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Kroepoek",1.69,1.69,73 g,,E,https://www.ah.nl/producten/product/wi167781/conimex-kroepoek-naturel,2026-02-23,pasta-rijst-wereldkeuken,Conimex prawn crackers natural,pasta-rice-world cuisine
417551,Santa Maria Kruidenmix taco,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Mexicaanse kruidenmix",0.99,0.99,28 g,,E,https://www.ah.nl/producten/product/wi417551/santa-maria-kruidenmix-taco,2026-02-23,pasta-rijst-wereldkeuken,Santa Maria Seasoning mix taco,pasta-rice-world cuisine
591837,Santa Maria Kruidenmix taco 3-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Mexicaanse kruidenmix",2.67,2.97,3 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi591837/santa-maria-kruidenmix-taco-3-pack,2026-02-23,pasta-rijst-wereldkeuken,Santa Maria Seasoning mix taco 3-pack,pasta-rice-world cuisine
449942,AH Biologisch Kokosmelk,pasta-rijst-wereldkeuken,"Zuivel, eieren/Kokosmelk",1.69,1.69,200 ml,,D,https://www.ah.nl/producten/product/wi449942/ah-biologisch-kokosmelk,2026-02-23,pasta-rijst-wereldkeuken,AH Organic Coconut Milk,pasta-rice-world cuisine
543987,Heinz Tomato frito,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Gezeefde tomaten, frito, passata",1.19,1.19,212 g,,A,https://www.ah.nl/producten/product/wi543987/heinz-tomato-frito,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Heinz Tomato frito,pasta-rice-world cuisine
948,AH Witte snelkook rijst,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Witte rijst",0.85,0.85,400 g,,B,https://www.ah.nl/producten/product/wi948/ah-witte-snelkook-rijst,2026-02-23,pasta-rijst-wereldkeuken,AH White quick-cooked rice,pasta-rice-world cuisine
580353,AH Witte snelkook rijst 2-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Witte rijst",1.61,1.7,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi580353/ah-witte-snelkook-rijst-2-pack,2026-02-23,pasta-rijst-wereldkeuken,AH White quick-cooked rice 2-pack,pasta-rice-world cuisine
485545,Remia Satésaus kant & klaar,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Satésaus",2.19,2.19,325 g,,C,https://www.ah.nl/producten/product/wi485545/remia-satesaus-kant-en-klaar,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Remia Satay sauce ready-made,pasta-rice-world cuisine
595577,Remia Satesaus kant & klaar 2-pack,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Satésaus",3.94,4.38,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi595577/remia-satesaus-kant-en-klaar-2-pack,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Remia Satay sauce ready & ready 2-pack,pasta-rice-world cuisine
378626,Heinz Tomaten blokjes naturel,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Tomatenblokjes",1.39,1.39,390 g,,A,https://www.ah.nl/producten/product/wi378626/heinz-tomaten-blokjes-naturel,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Heinz Tomato cubes natural,pasta-rice-world cuisine
2065,Grand' Italia Penne tradizionali,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Penne",1.95,1.95,500 g,2e Halve Prijs,A,https://www.ah.nl/producten/product/wi2065/grand-italia-penne-tradizionali,2026-02-23,pasta-rijst-wereldkeuken,Grand' Italia Penne tradizionali,pasta-rice-world cuisine
417518,Santa Maria Tortilla wraps original 6x large,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Taco, tortilla, wrap, burrito",2.69,2.69,371 g,,C,https://www.ah.nl/producten/product/wi417518/santa-maria-tortilla-wraps-original-6x-large,2026-02-23,pasta-rijst-wereldkeuken,Santa Maria Tortilla wraps original 6x large,pasta-rice-world cuisine
591777,Santa Maria Tortilla wraps large 2-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Taco, tortilla, wrap, burrito",4.84,5.38,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi591777/santa-maria-tortilla-wraps-large-2-pack,2026-02-23,pasta-rijst-wereldkeuken,Santa Maria Tortilla wraps large 2-pack,pasta-rice-world cuisine
416509,AH Zongedroogde tomaten jullienne,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Zongedroogde tomaten",1.99,1.99,285 g,,C,https://www.ah.nl/producten/product/wi416509/ah-zongedroogde-tomaten-jullienne,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,AH Sun-dried tomatoes julienne,pasta-rice-world cuisine
516647,Wijko Satésaus kant en klaar,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Satésaus",2.39,2.39,270 g,,D,https://www.ah.nl/producten/product/wi516647/wijko-satesaus-kant-en-klaar,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Wijko Satay sauce ready-made,pasta-rice-world cuisine
600450,Wijko Satesaus kant en klaar 3-pack,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Satésaus",6.45,7.17,3 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi600450/wijko-satesaus-kant-en-klaar-3-pack,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Wijko Sate sauce ready-made 3-pack,pasta-rice-world cuisine
161563,AH Aardappelpuree,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Aardappelpuree (mix)",1.75,1.75,440 gram,,B,https://www.ah.nl/producten/product/wi161563/ah-aardappelpuree,2026-02-23,pasta-rijst-wereldkeuken,AH Mashed Potatoes,pasta-rice-world cuisine
416658,AH Biologisch Basis tomatensaus basilicum,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Pastasaus in pot",1.55,1.55,390 g,,A,https://www.ah.nl/producten/product/wi416658/ah-biologisch-basis-tomatensaus-basilicum,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,AH Organic Basic tomato sauce basil,pasta-rice-world cuisine
164936,Fairtrade Original Kokosmelk,pasta-rijst-wereldkeuken,"Zuivel, eieren/Kokosmelk",2.89,2.89,400 ml,,D,https://www.ah.nl/producten/product/wi164936/fairtrade-original-kokosmelk,2026-02-23,pasta-rijst-wereldkeuken,Fairtrade Original Coconut Milk,pasta-rice-world cuisine
2073,Grand' Italia Fusilli tradizionali,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Fusilli, casarecce",1.99,1.99,500 g,2e Halve Prijs,A,https://www.ah.nl/producten/product/wi2073/grand-italia-fusilli-tradizionali,2026-02-23,pasta-rijst-wereldkeuken,Grand' Italia Fusilli tradizionali,pasta-rice-world cuisine
543590,AH Biologisch Penne,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Penne",0.85,0.85,500 g,,B,https://www.ah.nl/producten/product/wi543590/ah-biologisch-penne,2026-02-23,pasta-rijst-wereldkeuken,AH Organic Penne,pasta-rice-world cuisine
167242,Wijko Satesaus kant en klaar,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Satésaus",1.59,1.59,120 g,,D,https://www.ah.nl/producten/product/wi167242/wijko-satesaus-kant-en-klaar,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Wijko Sate sauce ready-made,pasta-rice-world cuisine
80148,AH Basmatirijst,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Basmatirijst",1.49,1.49,400 g,,B,https://www.ah.nl/producten/product/wi80148/ah-basmatirijst,2026-02-23,pasta-rijst-wereldkeuken,AH Basmati rice,pasta-rice-world cuisine
130071,AH Satésaus kant & klaar.,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Satésaus",1.85,1.85,500 g,,D,https://www.ah.nl/producten/product/wi130071/ah-satesaus-kant-en-klaar,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,AH Satay sauce ready-made.,pasta-rice-world cuisine
592089,AH Biologisch Kokosmelk light 6% vet,pasta-rijst-wereldkeuken,"Zuivel, eieren/Kokosmelk",1.19,1.19,200 ml,,D,https://www.ah.nl/producten/product/wi592089/ah-biologisch-kokosmelk-light-6-vet,2026-02-23,pasta-rijst-wereldkeuken,AH Organic Coconut Milk light 6% fat,pasta-rice-world cuisine
543647,AH Macaroni vlugkokend,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Macaroni, maccheroncini",0.65,0.65,500 g,,B,https://www.ah.nl/producten/product/wi543647/ah-macaroni-vlugkokend,2026-02-23,pasta-rijst-wereldkeuken,AH Quick-cooking macaroni,pasta-rice-world cuisine
597486,AH Macaroni vlugkokend 2-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Macaroni, maccheroncini",1.23,1.3,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi597486/ah-macaroni-vlugkokend-2-pack,2026-02-23,pasta-rijst-wereldkeuken,AH Macaroni quick cooking 2-pack,pasta-rice-world cuisine
425972,Santa Maria Tortilla wraps met volkorentarwe 8x med,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Taco, tortilla, wrap, burrito",2.69,2.69,320 g,,C,https://www.ah.nl/producten/product/wi425972/santa-maria-tortilla-wraps-met-volkorentarwe-8x-med,2026-02-23,pasta-rijst-wereldkeuken,Santa Maria Tortilla wraps with whole wheat 8x med,pasta-rice-world cuisine
490630,AH Tomatenpuree 4-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Tomatenpuree",2.39,2.39,4 x 140 g,,A,https://www.ah.nl/producten/product/wi490630/ah-tomatenpuree-4-pack,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,AH Tomato Puree 4-pack,pasta-rice-world cuisine
378629,Heinz Tomaten gezeefd,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Gezeefde tomaten, frito, passata",1.39,1.39,"0,5 l",,A,https://www.ah.nl/producten/product/wi378629/heinz-tomaten-gezeefd,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Heinz Tomatoes sieved,pasta-rice-world cuisine
140615,AH Taco seasoning mix,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Mexicaanse kruidenmix",0.69,0.69,35 g,,E,https://www.ah.nl/producten/product/wi140615/ah-taco-seasoning-mix,2026-02-23,pasta-rijst-wereldkeuken,AH Taco seasoning mix,pasta-rice-world cuisine
568021,AH Taco seasoning mix 4-pack,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Maaltijd Kruidenmixen",2.62,2.76,4 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi568021/ah-taco-seasoning-mix-4-pack,2026-02-23,pasta-rijst-wereldkeuken,AH Taco seasoning mix 4-pack,pasta-rice-world cuisine
164101,Knorr Maaltijdmix macaroni,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Italiaanse maaltijdpakketten, mixen",1.75,1.75,61 g,,E,https://www.ah.nl/producten/product/wi164101/knorr-maaltijdmix-macaroni,2026-02-23,pasta-rijst-wereldkeuken,Knorr Meal mix macaroni,pasta-rice-world cuisine
608736,Knorr Maaltijdmix macaroni 3-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Italiaanse maaltijdpakketten, mixen",4.2,5.25,3 stuks,20% volume voordeel,,https://www.ah.nl/producten/product/wi608736/knorr-maaltijdmix-macaroni-3-pack,2026-02-23,pasta-rijst-wereldkeuken,Knorr Meal mix macaroni 3-pack,pasta-rice-world cuisine
167780,Conimex Cassave kroepoek,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Kroepoek",1.85,1.85,75 g,,D,https://www.ah.nl/producten/product/wi167780/conimex-cassave-kroepoek,2026-02-23,pasta-rijst-wereldkeuken,Conimex Cassava prawn crackers,pasta-rice-world cuisine
212984,Go-Tan Coconut milk,pasta-rijst-wereldkeuken,"Zuivel, eieren/Kokosmelk",1.69,1.69,250 ml,,D,https://www.ah.nl/producten/product/wi212984/go-tan-coconut-milk,2026-02-23,pasta-rijst-wereldkeuken,Go-Tan Coconut Milk,pasta-rice-world cuisine
421641,AH Witte rijst,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Witte rijst",1.99,1.99,1 kg,,B,https://www.ah.nl/producten/product/wi421641/ah-witte-rijst,2026-02-23,pasta-rijst-wereldkeuken,AH White rice,pasta-rice-world cuisine
605440,"Honig Mix aardappel, boontjes, gehaktballetjes",pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Hollandse maaltijdpakketten, mixen",1.99,1.99,36 g,,E,https://www.ah.nl/producten/product/wi605440/honig-mix-aardappel-boontjes-gehaktballetjes,2026-02-23,pasta-rijst-wereldkeuken,"Honig Mix potato, beans, meatballs",pasta-rice-world cuisine
485544,Remia Satésaus kant en klaar,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Satésaus",1.49,1.49,150 g,,C,https://www.ah.nl/producten/product/wi485544/remia-satesaus-kant-en-klaar,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Remia Satay sauce ready-made,pasta-rice-world cuisine
595578,Remia Satésaus kant en klaar 3-pack,pasta-rijst-wereldkeuken,"Soepen, sauzen, kruiden, olie/Satésaus",4.02,4.47,3 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi595578/remia-satesaus-kant-en-klaar-3-pack,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Remia Satay sauce ready-made 3-pack,pasta-rice-world cuisine
167687,Grand' Italia Spaghetti volkoren,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Spaghetti",1.59,1.59,500 g,2e Halve Prijs,A,https://www.ah.nl/producten/product/wi167687/grand-italia-spaghetti-volkoren,2026-02-23,pasta-rijst-wereldkeuken,Grand' Italia Spaghetti whole wheat,pasta-rice-world cuisine
164955,AH Tortilla naturel wraps mini,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Taco, tortilla, wrap, burrito",1.29,1.29,232 g,,B,https://www.ah.nl/producten/product/wi164955/ah-tortilla-naturel-wraps-mini,2026-02-23,pasta-rijst-wereldkeuken,AH Tortilla natural wraps mini,pasta-rice-world cuisine
578642,AH Gordita wrap 3-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Pastasaus in pot",3.68,3.87,3 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi578642/ah-gordita-wrap-3-pack,2026-02-23,pasta-rijst-wereldkeuken,AH Gordita wrap 3-pack,pasta-rice-world cuisine
106240,AH Zwarte olijven zonder pit,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Zwarte olijven",0.95,0.95,235 g,,C,https://www.ah.nl/producten/product/wi106240/ah-zwarte-olijven-zonder-pit,2026-02-23,pasta-rijst-wereldkeuken,AH Black olives without pits,pasta-rice-world cuisine
578607,AH Zwarte olijven zonder pit 2-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Zwarte olijven",1.8,1.9,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi578607/ah-zwarte-olijven-zonder-pit-2-pack,2026-02-23,pasta-rijst-wereldkeuken,AH Black olives without pits 2-pack,pasta-rice-world cuisine
199922,AH Excellent Biologische kalamata olijf zonder pit,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Zwarte olijven",2.19,2.19,240 g,,C,https://www.ah.nl/producten/product/wi199922/ah-excellent-biologische-kalamata-olijf-zonder-pit,2026-02-23,pasta-rijst-wereldkeuken,AH Excellent Organic kalamata olive without pit,pasta-rice-world cuisine
3512,Lassie Zilvervlies rijst,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Zilvervliesrijst",1.45,1.45,400 g,,B,https://www.ah.nl/producten/product/wi3512/lassie-zilvervlies-rijst,2026-02-23,pasta-rijst-wereldkeuken,Lassie Brown rice,pasta-rice-world cuisine
234853,Mutti Passata gezeefde fluweelzachte tomaten,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Gezeefde tomaten, frito, passata",3.09,3.09,720 ml,,A,https://www.ah.nl/producten/product/wi234853/mutti-passata-gezeefde-fluweelzachte-tomaten,2026-02-23,pasta-rijst-wereldkeuken; soepen-sauzen-kruiden-olie,Mutti Passata sieved velvety tomatoes,pasta-rice-world cuisine
417523,Santa Maria Tortilla wraps original 8x medium,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Taco, tortilla, wrap, burrito",2.69,2.69,320 g,,C,https://www.ah.nl/producten/product/wi417523/santa-maria-tortilla-wraps-original-8x-medium,2026-02-23,pasta-rijst-wereldkeuken,Santa Maria Tortilla wraps original 8x medium,pasta-rice-world cuisine
543649,AH Spaghetti vlugkokend,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Spaghetti",0.99,0.99,500 g,,B,https://www.ah.nl/producten/product/wi543649/ah-spaghetti-vlugkokend,2026-02-23,pasta-rijst-wereldkeuken,AH Spaghetti quick cooking,pasta-rice-world cuisine
601094,AH Spaghetti vlugkokend 3-pack,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Spaghetti",2.82,2.97,3 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi601094/ah-spaghetti-vlugkokend-3-pack,2026-02-23,pasta-rijst-wereldkeuken,AH Spaghetti quick cooking 3-pack,pasta-rice-world cuisine
543646,AH Biologisch Lasagne volkoren,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Lasagnebladen",1.49,1.49,250 g,,A,https://www.ah.nl/producten/product/wi543646/ah-biologisch-lasagne-volkoren,2026-02-23,pasta-rijst-wereldkeuken,AH Organic Lasagna whole wheat,pasta-rice-world cuisine
470852,AH Pandan rijst,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Pandanrijst",2.09,2.09,1 kg,,B,https://www.ah.nl/producten/product/wi470852/ah-pandan-rijst,2026-02-23,pasta-rijst-wereldkeuken,AH Pandan rice,pasta-rice-world cuisine
167779,Conimex Kroepoek Bali,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Kroepoek",1.85,1.85,75 g,,D,https://www.ah.nl/producten/product/wi167779/conimex-kroepoek-bali,2026-02-23,pasta-rijst-wereldkeuken,Conimex Prawn Crackers Bali,pasta-rice-world cuisine
445628,Lekker & Anders Turkse pizza,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Turkse pizza en durum tortillas",3.25,3.25,2 x 180g,,C,https://www.ah.nl/producten/product/wi445628/lekker-en-anders-turkse-pizza,2026-02-23,pasta-rijst-wereldkeuken,Tasty & Different Turkish pizza,pasta-rice-world cuisine
3509,Lassie Toverrijst,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Witte rijst",1.39,1.39,400 g,,B,https://www.ah.nl/producten/product/wi3509/lassie-toverrijst,2026-02-23,pasta-rijst-wereldkeuken,Lassie Magic Rice,pasta-rice-world cuisine
140611,AH Burrito seasoning mix,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Mexicaanse kruidenmix",0.39,0.39,28 g,,E,https://www.ah.nl/producten/product/wi140611/ah-burrito-seasoning-mix,2026-02-23,pasta-rijst-wereldkeuken,AH Burrito seasoning mix,pasta-rice-world cuisine
30799,Go-Tan Gebakken uitjes,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Seroendeng, gebakken uitjes",1.35,1.35,100 g,,E,https://www.ah.nl/producten/product/wi30799/go-tan-gebakken-uitjes,2026-02-23,pasta-rijst-wereldkeuken,Go-Tan Gebakken uitjes,pasta-rice-world cuisine
221766,Knorr Wereldgerechten Indiase kip tandoori,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Indiase maaltijdpakketten, mixen",3.49,3.49,297 g,,D,https://www.ah.nl/producten/product/wi221766/knorr-wereldgerechten-indiase-kip-tandoori,2026-02-23,pasta-rijst-wereldkeuken,Knorr World Dishes Indian tandoori chicken,pasta-rice-world cuisine
62025,AH Farfalle,pasta-rijst-wereldkeuken,"Pasta, rijst, wereldkeuken/Farfalle",1.29,1.29,500 g,,A,https://www.ah.nl/producten/product/wi62025/ah-farfalle,2026-02-23,pasta-rijst-wereldkeuken,AH Farfalle,pasta-rice-world cuisine
